tours,best_length
10,490541
20,490541
30,479176
40,479176
50,479176
60,479176
70,479176
80,479176
90,479176
100,479176
110,479176
120,479176
130,479176
140,479176
150,479176
160,479176
170,479176
180,479176
190,479176
200,479176
210,479176
220,479176
230,479176
240,479176
250,479176
260,479176
270,479176
280,479176
290,479176
300,479176
310,479176
320,479176
330,479176
340,479176
350,479176
360,479176
370,479176
380,479176
390,479176
400,479176
410,479176
420,479176
430,479176
440,479176
450,479176
460,479176
470,479176
480,479176
490,479176
500,479176
