tours,best_length
10,490390
20,490390
30,487319
40,487319
50,487319
60,487319
70,487319
80,487319
90,487319
100,487319
110,487319
120,487319
130,487319
140,487319
150,487319
160,487319
170,487319
180,479500
190,479500
200,479500
210,479500
220,479500
230,479500
240,479500
250,479500
260,479500
270,479500
280,479500
290,479500
300,479500
310,479500
320,479500
330,479500
340,479500
350,479500
360,479500
370,479500
380,479500
390,479500
400,479500
410,479500
420,479500
430,479500
440,479500
450,479500
460,479500
470,479500
480,479500
490,479500
500,479500
