tours,best_length
10,285425
20,282870
30,266988
40,266988
50,266988
60,266988
70,266988
80,266988
90,266988
100,266988
110,266988
120,266988
130,266988
140,266988
150,266988
160,266988
170,266988
180,266988
190,266988
200,266988
210,266988
220,266988
230,266988
240,266988
250,266988
260,266988
270,266988
280,266988
290,266988
300,266988
310,266988
320,266988
330,266988
340,266988
350,266988
360,266988
370,266988
380,266988
390,266988
400,266988
410,266988
420,266988
430,266988
440,266988
450,266988
460,266988
470,266988
480,266988
490,266988
500,266988
