tours,best_length
10,496665
20,496665
30,492789
40,492789
50,492789
60,492789
70,492789
80,492789
90,485081
100,485081
110,485081
120,485081
130,485081
140,485081
150,485081
160,485081
170,485081
180,485081
190,485081
200,485081
210,485081
220,485081
230,482764
240,482764
250,482764
260,482764
270,482764
280,482764
290,482764
300,482764
310,482764
320,482764
330,482764
340,482764
350,482764
360,482764
370,482764
380,482764
390,482764
400,482764
410,482764
420,482764
430,482764
440,482764
450,482764
460,482764
470,482764
480,482764
490,482764
500,482764
