tours,best_length
10,481255
20,481255
30,481255
40,481255
50,481255
60,481255
70,481255
80,481255
90,481255
100,481255
110,481255
120,481255
130,481255
140,481255
150,481255
160,481255
170,481255
180,481255
190,481255
200,481255
210,481255
220,481255
230,481255
240,481255
250,481255
260,481255
270,480430
280,480430
290,480430
300,480430
310,480430
320,480430
330,480430
340,480430
350,480430
360,480430
370,480430
380,480430
390,480430
400,480430
410,480430
420,480430
430,480430
440,480430
450,480430
460,480430
470,480430
480,480430
490,480430
500,480430
