tours,best_length
10,499953
20,484175
30,484175
40,484175
50,484175
60,484175
70,484175
80,484175
90,484175
100,484175
110,484175
120,484175
130,484175
140,484175
150,484175
160,484175
170,484175
180,484175
190,484175
200,484175
210,484175
220,484175
230,484175
240,484175
250,484175
260,484175
270,484175
280,481612
290,481612
300,481612
310,481612
320,481612
330,481612
340,481612
350,481612
360,481612
370,481612
380,481612
390,481612
400,481612
410,481612
420,481612
430,481612
440,481612
450,481612
460,480833
470,480833
480,480833
490,480833
500,480833
