tours,best_length
10,504816
20,501535
30,494485
40,487596
50,487596
60,487596
70,487596
80,485963
90,485963
100,485963
110,485963
120,485963
130,485963
140,485963
150,485963
160,485963
170,485963
180,485963
190,485963
200,485963
210,485963
220,485963
230,485963
240,484299
250,484299
260,484299
270,484299
280,484299
290,484299
300,484299
310,484299
320,484299
330,484299
340,484299
350,484299
360,484299
370,484299
380,484299
390,484299
400,484299
410,484299
420,484299
430,468210
440,468210
450,468210
460,468210
470,468210
480,468210
490,468210
500,468210
