tours,best_length
10,494410
20,494410
30,494410
40,490260
50,490260
60,475945
70,475945
80,475945
90,475945
100,475945
110,475945
120,475945
130,475945
140,475945
150,475945
160,475945
170,475945
180,475945
190,475945
200,475945
210,475945
220,475945
230,475945
240,475945
250,475945
260,475945
270,475945
280,475945
290,475945
300,475945
310,475945
320,475945
330,475945
340,475945
350,475945
360,475945
370,475945
380,475945
390,475945
400,475945
410,475945
420,475945
430,475945
440,475945
450,475945
460,475945
470,475945
480,475945
490,475945
500,475945
