tours,best_length
10,283214
20,280579
30,276135
40,276135
50,276135
60,276135
70,276135
80,273744
90,273744
100,273744
110,273744
120,273744
130,273744
140,273744
150,272124
160,272124
170,272124
180,272124
190,272124
200,272124
210,270231
220,270231
230,270231
240,270231
250,270231
260,270231
270,270231
280,270231
290,270231
300,270231
310,270231
320,270231
330,270231
340,270231
350,270231
360,270231
370,270231
380,270231
390,270231
400,270231
410,270231
420,270231
430,270231
440,270231
450,270231
460,270231
470,270231
480,270231
490,270231
500,270231
