tours,best_length
10,14823
20,13976
30,13771
40,13398
50,13187
60,13187
70,13187
80,13187
90,13187
100,13187
110,13187
120,13187
130,13187
140,13187
150,13187
160,13187
170,13187
180,13187
190,13187
200,13187
210,13187
220,13187
230,13187
240,13187
250,13187
260,13187
270,13187
280,13187
290,13187
300,13187
310,13187
320,13084
330,13084
340,13084
350,13084
360,13084
370,13084
380,13084
390,13084
400,13084
410,13084
420,13084
430,13084
440,13084
450,13084
460,13084
470,13084
480,13084
490,13084
500,13084
