tours,best_length
10,15352
20,14718
30,13305
40,11835
50,11835
60,11835
70,11835
80,11835
90,11835
100,11835
110,11835
120,11835
130,11835
140,11835
150,11835
160,11835
170,11835
180,11835
190,11835
200,11835
210,11835
220,11835
230,11835
240,11835
250,11835
260,11835
270,11835
280,11835
290,11835
300,11835
310,11835
320,11835
330,11835
340,11835
350,11835
360,11835
370,11835
380,11835
390,11835
400,11835
410,11835
420,11835
430,11835
440,11835
450,11835
460,11835
470,11835
480,11835
490,11835
500,11835
