tours,best_length
10,284273
20,284273
30,273217
40,273217
50,273217
60,273217
70,268485
80,268485
90,268485
100,268485
110,268485
120,268485
130,268485
140,268485
150,268485
160,268485
170,268485
180,268485
190,268485
200,268485
210,268485
220,268485
230,268485
240,268485
250,268485
260,268485
270,268485
280,268485
290,268485
300,268485
310,268485
320,268485
330,268485
340,268485
350,268485
360,268485
370,268485
380,268485
390,268485
400,268485
410,268485
420,268485
430,268485
440,268485
450,268485
460,268485
470,268485
480,268485
490,268485
500,268485
