tours,best_length
10,503528
20,499047
30,496278
40,496278
50,495776
60,495776
70,495776
80,494801
90,494801
100,494801
110,490612
120,490612
130,490612
140,489109
150,489109
160,489109
170,489109
180,489109
190,489109
200,486560
210,486560
220,486560
230,486560
240,485829
250,485829
260,485829
270,485829
280,485829
290,485829
300,485829
310,485829
320,485829
330,485829
340,485829
350,485829
360,485829
370,485829
380,485829
390,485829
400,485829
410,485829
420,485829
430,485829
440,485829
450,485829
460,485829
470,485829
480,485829
490,485829
500,485829
