tours,best_length
10,496126
20,492312
30,492312
40,490822
50,490822
60,488652
70,488652
80,488652
90,488652
100,487705
110,487705
120,487705
130,487705
140,487705
150,487703
160,487703
170,487703
180,487703
190,487703
200,487703
210,487703
220,487703
230,487703
240,487703
250,487703
260,487162
270,487162
280,487162
290,487162
300,487162
310,477025
320,477025
330,477025
340,477025
350,477025
360,477025
370,477025
380,477025
390,477025
400,471418
410,471418
420,471418
430,471418
440,471418
450,471418
460,471418
470,471418
480,471418
490,471418
500,471418
