tours,best_length
10,496643
20,496643
30,496643
40,496643
50,491904
60,491904
70,491904
80,485231
90,485231
100,485231
110,485231
120,485231
130,485231
140,485231
150,485231
160,485231
170,485231
180,485231
190,485231
200,485231
210,485231
220,485231
230,485231
240,485231
250,485231
260,485231
270,485231
280,485231
290,485231
300,485231
310,485231
320,485231
330,485231
340,485231
350,485231
360,480735
370,480735
380,480735
390,480735
400,480735
410,480735
420,480735
430,480735
440,480735
450,480735
460,480735
470,480735
480,480735
490,480735
500,480735
