tours,best_length
10,273180
20,273180
30,273180
40,273180
50,273180
60,273180
70,273180
80,273180
90,273180
100,267153
110,267153
120,267153
130,267153
140,267153
150,267153
160,267153
170,267153
180,267153
190,267153
200,267153
210,267153
220,264384
230,264384
240,264384
250,264384
260,264384
270,264384
280,264384
290,264384
300,264384
310,264384
320,264384
330,264384
340,264384
350,264384
360,264384
370,264384
380,264384
390,264384
400,264384
410,264384
420,264384
430,264384
440,264384
450,264384
460,264384
470,264384
480,264384
490,264384
500,264384
