tours,best_length
10,274734
20,274734
30,274734
40,274734
50,274734
60,274734
70,274734
80,274734
90,274734
100,274734
110,262529
120,224086
130,185784
140,127502
150,92024
160,80732
170,73101
180,69520
190,64498
200,64498
210,64498
220,64498
230,62921
240,62921
250,62921
260,62921
270,62921
280,62604
290,62604
300,62604
310,62604
320,62604
330,62604
340,62604
350,62604
360,62604
370,62604
380,62604
390,62604
400,62604
410,62604
420,62604
430,62604
440,62604
450,62604
460,62604
470,62604
480,62604
490,62604
500,62604
