tours,best_length
10,279931
20,279931
30,279931
40,279931
50,279931
60,279931
70,279931
80,277552
90,277552
100,277354
110,270917
120,233216
130,177465
140,123160
150,90278
160,78224
170,65551
180,64594
190,64157
200,64157
210,64157
220,64157
230,64157
240,64157
250,64157
260,64157
270,64157
280,64157
290,64157
300,64157
310,64157
320,60639
330,60639
340,60639
350,60639
360,60639
370,60639
380,60639
390,60639
400,60322
410,60322
420,60322
430,60322
440,60322
450,60322
460,60322
470,60322
480,60322
490,60322
500,59314
