tours,best_length
10,285455
20,285455
30,284919
40,283159
50,283159
60,265597
70,265597
80,265597
90,265597
100,265597
110,265597
120,265597
130,265597
140,265597
150,265597
160,265597
170,265597
180,265597
190,265597
200,265597
210,265597
220,265597
230,265597
240,265597
250,265597
260,265597
270,265597
280,265597
290,265597
300,265597
310,265597
320,265597
330,265597
340,265597
350,265597
360,265597
370,265597
380,265597
390,265597
400,265597
410,265597
420,265597
430,261188
440,261188
450,261188
460,261188
470,261188
480,261188
490,261188
500,261188
