tours,best_length
10,283214
20,280579
30,276135
40,276135
50,276135
60,276135
70,276135
80,273744
90,273744
100,273744
110,273744
120,273744
130,273744
140,273744
150,273744
160,273744
170,273744
180,273744
190,273744
200,273744
210,273744
220,273744
230,273744
240,273744
250,273744
260,273744
270,273744
280,273744
290,273744
300,273744
310,273744
320,273744
330,273744
340,273744
350,270589
360,270589
370,270589
380,270589
390,270589
400,270589
410,270589
420,270589
430,270589
440,270589
450,270589
460,270589
470,270589
480,270589
490,270589
500,270589
