tours,best_length
10,11862
20,11862
30,11756
40,9343
50,9343
60,9343
70,9343
80,9343
90,9161
100,8370
110,8276
120,8276
130,8276
140,8276
150,8276
160,8126
170,8126
180,7694
190,7694
200,7694
210,7694
220,7694
230,7694
240,7694
250,7694
260,7694
270,7694
280,7694
290,7694
300,7558
310,7558
320,7558
330,7548
340,7548
350,7548
360,7479
370,7479
380,7479
390,7479
400,7479
410,7479
420,7479
430,7479
440,7479
450,7479
460,7479
470,7479
480,7479
490,7479
500,7479
