tours,best_length
10,280684
20,279630
30,279630
40,279630
50,271594
60,271594
70,271594
80,271594
90,271594
100,271594
110,271594
120,271594
130,269861
140,269861
150,269861
160,269861
170,269861
180,269861
190,269861
200,269861
210,269861
220,269861
230,269861
240,269861
250,269861
260,269861
270,269861
280,269861
290,269861
300,269861
310,269861
320,269861
330,269861
340,269861
350,269861
360,269861
370,269861
380,269861
390,269861
400,269861
410,269861
420,269861
430,269861
440,269861
450,269861
460,269861
470,269861
480,269861
490,269861
500,269861
