tours,best_length
10,278958
20,278958
30,278958
40,278399
50,269001
60,269001
70,269001
80,269001
90,269001
100,269001
110,259203
120,236732
130,178225
140,127028
150,94465
160,82389
170,74565
180,69084
190,67103
200,66932
210,66932
220,65106
230,65106
240,62450
250,62450
260,62450
270,62450
280,62450
290,62450
300,62450
310,62324
320,62324
330,62324
340,62324
350,62324
360,62324
370,62324
380,62324
390,62324
400,62195
410,61425
420,61425
430,61425
440,61425
450,61425
460,61425
470,61425
480,61425
490,61425
500,61425
