tours,best_length
10,10508
20,9146
30,9012
40,8647
50,7945
60,7945
70,7945
80,7704
90,7704
100,7704
110,7704
120,7704
130,7704
140,7704
150,7704
160,7704
170,7704
180,7704
190,7704
200,7704
210,7704
220,7704
230,7593
240,7593
250,7593
260,7593
270,7593
280,7548
290,7548
300,7548
310,7548
320,7548
330,7548
340,7548
350,7548
360,7443
370,7443
380,7443
390,7415
400,7415
410,7415
420,7415
430,7415
440,7415
450,7415
460,7415
470,7415
480,7277
490,7277
500,7277
