tours,best_length
10,277301
20,277301
30,277301
40,277301
50,275408
60,275408
70,275408
80,275408
90,275408
100,275408
110,275408
120,275408
130,275408
140,275408
150,275408
160,275408
170,275408
180,263765
190,242784
200,225127
210,191147
220,147705
230,107453
240,90137
250,72022
260,70392
270,62983
280,62983
290,62983
300,59362
310,59362
320,59362
330,59362
340,59362
350,59362
360,59362
370,59362
380,59362
390,57545
400,57545
410,57545
420,53954
430,53954
440,53954
450,53954
460,53954
470,53954
480,53954
490,53954
500,53954
