tours,best_length
10,283271
20,283271
30,283271
40,276603
50,276603
60,276603
70,276603
80,276603
90,271732
100,271732
110,259864
120,234029
130,180707
140,126395
150,86352
160,78879
170,73221
180,67221
190,67221
200,67221
210,67159
220,64452
230,64289
240,64289
250,61569
260,59434
270,59434
280,59434
290,59434
300,59434
310,59434
320,59434
330,59434
340,59434
350,59434
360,59434
370,59434
380,59434
390,59434
400,59434
410,59434
420,59434
430,59434
440,59434
450,59434
460,59434
470,59434
480,59434
490,59434
500,59434
