tours,best_length
10,277419
20,277419
30,277419
40,277419
50,277419
60,277011
70,277011
80,277011
90,276148
100,276148
110,268303
120,232799
130,182347
140,125732
150,91035
160,79750
170,69439
180,69317
190,69317
200,67817
210,67196
220,67196
230,64589
240,64589
250,64589
260,64589
270,64589
280,61161
290,61161
300,61161
310,61161
320,61161
330,61161
340,61161
350,61161
360,61161
370,61161
380,61161
390,61161
400,61161
410,61161
420,61161
430,61161
440,61161
450,58950
460,58950
470,58950
480,58950
490,58950
500,58950
