tours,best_length
10,285425
20,282870
30,266988
40,266988
50,266988
60,266988
70,266988
80,266988
90,266988
100,266988
110,266988
120,239516
130,176783
140,121969
150,92879
160,76215
170,69726
180,66580
190,65787
200,62516
210,62516
220,62516
230,62429
240,62429
250,62429
260,62429
270,62429
280,62429
290,61634
300,61634
310,61634
320,61634
330,61634
340,61634
350,61634
360,61634
370,61634
380,61634
390,61634
400,61634
410,61634
420,60488
430,60488
440,60488
450,59003
460,58021
470,58021
480,58021
490,58021
500,58021
