tours,best_length
10,280573
20,277944
30,277944
40,277944
50,277944
60,277944
70,277944
80,277944
90,277944
100,277944
110,277944
120,277944
130,277944
140,277944
150,277944
160,277944
170,277944
180,277944
190,277944
200,277944
210,277944
220,277944
230,277944
240,273249
250,273249
260,273249
270,273249
280,273249
290,273249
300,273249
310,273249
320,273249
330,273249
340,273249
350,273249
360,273249
370,262939
380,262939
390,262939
400,262939
410,262939
420,262939
430,262939
440,262939
450,262939
460,262939
470,262939
480,262939
490,262939
500,262939
