tours,best_length
10,10635
20,10635
30,10635
40,10635
50,10635
60,10635
70,9627
80,9627
90,8846
100,8846
110,8092
120,7870
130,7870
140,7635
150,7635
160,7635
170,7622
180,7292
190,7184
200,7184
210,7184
220,7184
230,7184
240,7184
250,7184
260,7184
270,7184
280,7184
290,7184
300,7184
310,7184
320,7184
330,7184
340,7184
350,7184
360,7184
370,7184
380,7184
390,7184
400,7184
410,7184
420,7184
430,7184
440,7184
450,7184
460,7184
470,7184
480,7184
490,7184
500,7184
