tours,best_length
10,277419
20,277419
30,277419
40,277419
50,277419
60,277419
70,277120
80,277120
90,277120
100,277120
110,277120
120,273343
130,273343
140,273343
150,272763
160,272763
170,272763
180,266605
190,242508
200,215653
210,187232
220,140962
230,105929
240,91768
250,76074
260,73121
270,67736
280,67218
290,67218
300,66679
310,62740
320,61136
330,61136
340,61136
350,61136
360,61136
370,57354
380,57354
390,57354
400,57354
410,57354
420,57354
430,57354
440,57354
450,57354
460,57354
470,57354
480,57354
490,57354
500,57354
