tours,best_length
10,278958
20,278958
30,278958
40,278399
50,278399
60,278399
70,278399
80,277798
90,271168
100,271168
110,271168
120,271168
130,271168
140,271168
150,271168
160,271168
170,271168
180,271168
190,271168
200,271168
210,271168
220,271168
230,271168
240,271168
250,271168
260,271168
270,271168
280,271168
290,271168
300,271168
310,271168
320,270820
330,270820
340,270820
350,266830
360,266830
370,266830
380,266830
390,266830
400,266830
410,266830
420,266830
430,266830
440,266830
450,266830
460,266830
470,266830
480,266830
490,266830
500,266830
