tours,best_length
10,284273
20,284273
30,273217
40,273217
50,273217
60,273217
70,273217
80,273217
90,273217
100,273217
110,268710
120,241638
130,182648
140,127432
150,92888
160,80681
170,72364
180,71918
190,69235
200,64901
210,64901
220,64901
230,63881
240,63881
250,63881
260,63881
270,63881
280,63881
290,63881
300,63881
310,63881
320,63881
330,63881
340,63881
350,63881
360,63881
370,63491
380,61929
390,61929
400,60481
410,60481
420,60481
430,60481
440,60481
450,60481
460,60481
470,60481
480,60481
490,60481
500,60481
