tours,best_length
10,10635
20,9529
30,8411
40,8411
50,8411
60,8411
70,8411
80,7941
90,7941
100,7941
110,7941
120,7941
130,7941
140,7533
150,7533
160,7533
170,7533
180,7533
190,7533
200,7308
210,7308
220,7308
230,7308
240,7308
250,7308
260,7308
270,7308
280,7308
290,7308
300,7308
310,7308
320,7308
330,7308
340,7308
350,7308
360,7308
370,7308
380,7308
390,7308
400,7308
410,7308
420,7308
430,7308
440,7308
450,7308
460,7308
470,7308
480,7308
490,7308
500,7308
