tours,best_length
10,10798
20,10798
30,10798
40,10798
50,10181
60,10181
70,9920
80,9920
90,9374
100,8838
110,8181
120,8181
130,8181
140,7889
150,7889
160,7889
170,7634
180,7634
190,7414
200,7414
210,7414
220,7414
230,7414
240,7414
250,7414
260,7414
270,7414
280,7414
290,7414
300,7414
310,7414
320,7414
330,7414
340,7414
350,7414
360,7414
370,7414
380,7414
390,7414
400,7414
410,7414
420,7341
430,7341
440,7341
450,7341
460,7341
470,7341
480,7341
490,7341
500,7341
