tours,best_length
10,285460
20,285460
30,284389
40,284389
50,284389
60,284389
70,284389
80,284326
90,270879
100,270879
110,270879
120,270879
130,270879
140,270879
150,270879
160,270879
170,270879
180,270879
190,270879
200,270879
210,270879
220,270879
230,270879
240,270879
250,270879
260,270879
270,270879
280,270879
290,270879
300,270879
310,270879
320,270879
330,270879
340,270879
350,270879
360,270879
370,264889
380,264889
390,264889
400,264889
410,264889
420,264889
430,264889
440,264889
450,264889
460,264889
470,264889
480,264889
490,264889
500,254191
