tours,best_length
2,12408
4,12408
6,12408
8,12408
10,11862
12,11862
14,11862
16,11862
18,11008
20,11008
22,11008
24,11008
26,11008
28,11008
30,11008
32,10075
34,10075
36,9630
38,7877
40,7877
42,7877
44,7877
46,7877
48,7877
50,7877
52,7846
54,7846
56,7846
58,7846
60,7846
62,7846
64,7846
66,7846
68,7846
70,7846
72,7846
74,7846
76,7846
78,7846
80,7846
82,7846
84,7846
86,7846
88,7846
90,7846
92,7846
94,7846
96,7846
98,7846
100,7846
102,7846
104,7846
106,7846
108,7846
110,7846
112,7846
114,7846
116,7846
118,7846
120,7846
122,7846
124,7846
126,7846
128,7846
130,7846
132,7846
134,7846
136,7740
138,7740
140,7740
142,7740
144,7740
146,7740
148,7740
150,7740
152,7740
154,7740
156,7740
158,7740
160,7740
162,7740
164,7740
166,7740
168,7740
170,7740
172,7740
174,7740
176,7740
178,7740
180,7740
182,7740
184,7740
186,7740
188,7740
190,7740
192,7740
194,7740
196,7740
198,7740
200,7740
202,7740
204,7740
206,7740
208,7740
210,7740
212,7740
214,7740
216,7740
218,7740
220,7740
222,7740
224,7740
226,7740
228,7740
230,7740
232,7740
234,7740
236,7740
238,7740
240,7740
242,7740
244,7740
246,7740
248,7740
250,7740
252,7740
254,7740
256,7740
258,7740
260,7740
262,7740
264,7740
266,7740
268,7740
270,7740
272,7740
274,7740
276,7740
278,7740
280,7740
282,7740
284,7740
286,7740
288,7740
290,7740
292,7740
294,7740
296,7740
298,7740
300,7740
302,7740
304,7740
306,7740
308,7740
310,7740
312,7740
314,7740
316,7740
318,7740
320,7740
322,7740
324,7740
326,7740
328,7740
330,7740
332,7740
334,7740
336,7740
338,7740
340,7740
342,7740
344,7740
346,7740
348,7740
350,7740
352,7740
354,7740
356,7740
358,7740
360,7726
362,7726
364,7726
366,7726
368,7726
370,7726
372,7726
374,7726
376,7726
378,7726
380,7726
382,7726
384,7726
386,7726
388,7726
390,7726
392,7726
394,7726
396,7726
398,7726
400,7726
402,7726
404,7726
406,7726
408,7726
410,7726
412,7726
414,7726
416,7726
418,7726
420,7726
422,7726
424,7726
426,7726
428,7726
430,7726
432,7726
434,7726
436,7726
438,7726
440,7726
442,7726
444,7726
446,7726
448,7726
450,7726
452,7726
454,7726
456,7726
458,7726
460,7726
462,7238
464,7238
466,7238
468,7238
470,7238
472,7238
474,7238
476,7238
478,7238
480,7238
482,7238
484,7238
486,7238
488,7238
490,7238
492,7238
494,7238
496,7238
498,7238
500,7238
