tours,best_length
5,299108
10,283214
15,283214
20,280579
25,280579
30,275281
35,275281
40,275281
45,275281
50,275281
55,275281
60,275281
65,275281
70,275281
75,275281
80,275281
85,269765
90,269765
95,258477
100,234253
105,233855
110,183738
115,144887
120,117376
125,103843
130,89594
135,86274
140,79050
145,75998
150,75998
155,74782
160,74782
165,73924
170,72585
175,72585
180,72585
185,69907
190,69907
195,69907
200,67435
205,67435
210,67435
215,67435
220,67435
225,67435
230,67435
235,67435
240,67435
245,66750
250,66750
255,66750
260,66750
265,66750
270,65653
275,65653
280,65653
285,65653
290,65653
295,65653
300,65653
305,65653
310,65653
315,65653
320,65653
325,65653
330,64690
335,64690
340,64690
345,64690
350,64690
355,64690
360,64690
365,64690
370,64690
375,64690
380,64690
385,64690
390,64690
395,64690
400,64690
405,64690
410,64690
415,64690
420,64690
425,64690
430,63854
435,63854
440,63854
445,63854
450,63854
455,63854
460,63854
465,63854
470,63854
475,63854
480,63854
485,63854
490,61077
495,60588
500,60588
