tours,best_length
5,12202
10,10818
15,10818
20,10818
25,10818
30,9726
35,9726
40,9726
45,9726
50,9726
55,9726
60,9726
65,9726
70,9726
75,9071
80,8882
85,8882
90,8882
95,8448
100,8448
105,7808
110,7808
115,7808
120,7808
125,7753
130,7753
135,7753
140,7480
145,7480
150,7480
155,7480
160,7480
165,7480
170,7480
175,7480
180,7480
185,7480
190,7480
195,7480
200,7480
205,7480
210,7480
215,7480
220,7480
225,7480
230,7480
235,7480
240,7480
245,7480
250,7480
255,7480
260,7480
265,7480
270,7480
275,7480
280,7480
285,7480
290,7480
295,7480
300,7480
305,7480
310,7480
315,7480
320,7480
325,7480
330,7480
335,7480
340,7480
345,7480
350,7480
355,7298
360,7298
365,7298
370,7298
375,7298
380,7298
385,7298
390,7298
395,7298
400,7298
405,7298
410,7298
415,7298
420,7298
425,7298
430,7298
435,7298
440,7298
445,7298
450,7298
455,7298
460,7298
465,7298
470,7298
475,7298
480,7298
485,7298
490,7298
495,7298
500,7298
