tours,best_length
5,292740
10,292740
15,279950
20,279950
25,279950
30,279950
35,279950
40,278994
45,278994
50,275511
55,275511
60,275511
65,275511
70,275511
75,275511
80,275511
85,275511
90,275511
95,275511
100,275511
105,275511
110,275511
115,275511
120,275511
125,275511
130,272706
135,272706
140,272706
145,272706
150,272706
155,272706
160,265643
165,265643
170,265643
175,265643
180,265643
185,265643
190,265643
195,265643
200,265643
205,265643
210,265643
215,265643
220,265643
225,265643
230,265643
235,265643
240,265643
245,265643
250,265643
255,265643
260,265643
265,262097
270,262097
275,245985
280,243668
285,243668
290,227941
295,215153
300,214805
305,196600
310,177735
315,156734
320,146882
325,134581
330,119220
335,104521
340,100940
345,93653
350,75306
355,75306
360,75056
365,73368
370,70843
375,70190
380,70190
385,64671
390,55638
395,55638
400,55638
405,55638
410,55638
415,55638
420,55638
425,55638
430,55638
435,55638
440,55638
445,55638
450,55638
455,55638
460,55638
465,53628
470,53628
475,53628
480,53628
485,53628
490,53628
495,53628
500,53628
