tours,best_length
5,11538
10,11538
15,11538
20,11538
25,11538
30,11538
35,11195
40,10682
45,10678
50,10678
55,10678
60,9466
65,9466
70,9466
75,9466
80,9466
85,9466
90,9466
95,9466
100,9466
105,9466
110,9466
115,9466
120,9466
125,9466
130,9466
135,9466
140,9466
145,9466
150,9466
155,9466
160,9466
165,9466
170,9466
175,9466
180,8368
185,8368
190,8368
195,8271
200,8271
205,8271
210,8271
215,8271
220,8271
225,8271
230,8271
235,8271
240,8115
245,8115
250,8115
255,7625
260,7625
265,7625
270,7625
275,7625
280,7625
285,7625
290,7625
295,7558
300,7558
305,7352
310,7352
315,7352
320,7352
325,7352
330,7352
335,7352
340,7352
345,7352
350,7352
355,7352
360,7352
365,7352
370,7352
375,7352
380,7352
385,7352
390,7352
395,7352
400,7352
405,7352
410,7340
415,7340
420,7340
425,7340
430,7340
435,7340
440,7340
445,7340
450,7340
455,7340
460,7340
465,7340
470,7340
475,7340
480,7340
485,7340
490,7340
495,7340
500,7340
