tours,best_length
5,10673
10,10673
15,10673
20,10673
25,10673
30,10673
35,10673
40,10673
45,9258
50,9258
55,9258
60,9258
65,9258
70,9258
75,9258
80,9258
85,9258
90,9258
95,9258
100,9258
105,9258
110,9258
115,9258
120,9258
125,9151
130,9151
135,9151
140,9151
145,9151
150,9151
155,9151
160,9151
165,9151
170,9151
175,9151
180,9151
185,9151
190,8718
195,8718
200,8718
205,8718
210,8718
215,8618
220,8618
225,8618
230,8618
235,8069
240,8069
245,8069
250,8069
255,8069
260,7808
265,7808
270,7808
275,7808
280,7808
285,7808
290,7808
295,7402
300,7402
305,7402
310,7402
315,7402
320,7402
325,7402
330,7402
335,7339
340,7339
345,7339
350,7339
355,7339
360,7339
365,7339
370,7339
375,7339
380,7339
385,7339
390,7339
395,7339
400,7339
405,7339
410,7339
415,7339
420,7339
425,7339
430,7339
435,7339
440,7339
445,7339
450,7339
455,7339
460,7339
465,7339
470,7339
475,7339
480,7339
485,7339
490,7339
495,7339
500,7339
