tours,best_length
2,12065
4,11572
6,11572
8,11572
10,11572
12,10548
14,10548
16,9979
18,9979
20,9979
22,9979
24,9979
26,9979
28,9979
30,9979
32,9979
34,8018
36,8018
38,8018
40,8018
42,8018
44,8018
46,8018
48,7930
50,7930
52,7927
54,7927
56,7927
58,7752
60,7752
62,7752
64,7752
66,7752
68,7752
70,7752
72,7752
74,7752
76,7752
78,7752
80,7752
82,7752
84,7752
86,7752
88,7752
90,7752
92,7752
94,7752
96,7752
98,7752
100,7752
102,7752
104,7752
106,7752
108,7752
110,7752
112,7752
114,7752
116,7752
118,7752
120,7752
122,7752
124,7752
126,7752
128,7752
130,7752
132,7752
134,7752
136,7752
138,7752
140,7752
142,7752
144,7752
146,7752
148,7752
150,7752
152,7752
154,7752
156,7752
158,7752
160,7752
162,7752
164,7752
166,7752
168,7752
170,7752
172,7752
174,7752
176,7752
178,7752
180,7752
182,7752
184,7752
186,7752
188,7752
190,7752
192,7752
194,7752
196,7752
198,7752
200,7752
202,7752
204,7752
206,7752
208,7752
210,7752
212,7752
214,7752
216,7752
218,7752
220,7752
222,7752
224,7752
226,7752
228,7752
230,7752
232,7183
234,7183
236,7183
238,7183
240,7183
242,7183
244,7183
246,7183
248,7183
250,7183
252,7183
254,7183
256,7183
258,7183
260,7183
262,7183
264,7183
266,7183
268,7183
270,7183
272,7183
274,7183
276,7183
278,7183
280,7183
282,7183
284,7183
286,7183
288,7183
290,7183
292,7183
294,7183
296,7183
298,7183
300,7183
302,7183
304,7183
306,7183
308,7183
310,7183
312,7183
314,7183
316,7183
318,7183
320,7183
322,7183
324,7183
326,7183
328,7183
330,7183
332,7183
334,7183
336,7183
338,7183
340,7183
342,7183
344,7183
346,7183
348,7183
350,7183
352,7183
354,7183
356,7183
358,7183
360,7183
362,7183
364,7183
366,7183
368,7183
370,7183
372,7183
374,7183
376,7183
378,7183
380,7183
382,7183
384,7183
386,7183
388,7183
390,7183
392,7183
394,7183
396,7183
398,7183
400,7183
402,7183
404,7183
406,7183
408,7183
410,7183
412,7183
414,7183
416,7183
418,7183
420,7183
422,7183
424,7183
426,7183
428,7183
430,7183
432,7183
434,7183
436,7183
438,7183
440,7183
442,7183
444,7183
446,7183
448,7183
450,7183
452,7183
454,7183
456,7183
458,7183
460,7183
462,7183
464,7183
466,7183
468,7183
470,7183
472,7183
474,7183
476,7183
478,7183
480,7183
482,7183
484,7183
486,7183
488,7183
490,7183
492,7183
494,7183
496,7183
498,7183
500,7183
