tours,best_length
5,11593
10,10533
15,10533
20,10533
25,10533
30,10533
35,10533
40,10533
45,10533
50,10533
55,10533
60,10533
65,10533
70,9621
75,9621
80,8407
85,8407
90,8407
95,8023
100,8023
105,8023
110,8023
115,8023
120,8023
125,8023
130,8023
135,8023
140,8023
145,8023
150,8023
155,8023
160,8023
165,8023
170,7349
175,7349
180,7349
185,7349
190,7349
195,7349
200,7349
205,7277
210,7277
215,7277
220,7277
225,7277
230,7277
235,7277
240,7277
245,7277
250,7277
255,7273
260,7273
265,7273
270,7273
275,7273
280,7273
285,7273
290,7273
295,7273
300,7273
305,7273
310,7273
315,7273
320,7273
325,7273
330,7273
335,7273
340,7273
345,7273
350,7273
355,7273
360,7273
365,7273
370,7273
375,7273
380,7273
385,7273
390,7273
395,7273
400,7273
405,7273
410,7273
415,7273
420,7273
425,7273
430,7273
435,7273
440,7273
445,7273
450,7273
455,7273
460,7273
465,7273
470,7273
475,7271
480,7271
485,7271
490,7271
495,7271
500,7271
