tours,best_length
10,280886
20,280886
30,280886
40,280886
50,280787
60,280787
70,280787
80,280787
90,280787
100,280518
110,280518
120,280518
130,280518
140,280518
150,280518
160,280518
170,280518
180,280518
190,280518
200,280518
210,280518
220,280518
230,280518
240,280518
250,280518
260,280518
270,280518
280,280518
290,273924
300,273924
310,266766
320,266766
330,266766
340,266766
350,266766
360,266766
370,266766
380,266766
390,266766
400,266766
410,266766
420,266766
430,266766
440,266766
450,266766
460,266766
470,266766
480,266151
490,259946
500,252736
