tours,best_length
5,277301
10,277301
15,277301
20,277301
25,277301
30,277301
35,277301
40,277301
45,277301
50,259912
55,259912
60,259912
65,259912
70,259912
75,259912
80,259912
85,259912
90,259912
95,259912
100,248426
105,217995
110,194490
115,155293
120,132038
125,106632
130,93087
135,81752
140,75811
145,75811
150,75811
155,68457
160,68457
165,68457
170,68457
175,68457
180,68457
185,68457
190,68457
195,68457
200,68457
205,68457
210,68457
215,64477
220,64477
225,64477
230,64477
235,64477
240,64477
245,64477
250,64477
255,64477
260,64477
265,64117
270,64117
275,64117
280,64117
285,64117
290,64117
295,64117
300,64117
305,64117
310,64117
315,64117
320,64117
325,64117
330,64117
335,64117
340,64117
345,64117
350,64117
355,64117
360,64117
365,64117
370,64117
375,64117
380,64117
385,64117
390,64117
395,64117
400,64117
405,64117
410,64117
415,61325
420,61325
425,61325
430,61325
435,61325
440,61325
445,61325
450,61132
455,61132
460,61132
465,61132
470,61132
475,61132
480,61132
485,61132
490,58215
495,58215
500,58215
