tours,best_length
2,10538
4,10538
6,10538
8,10538
10,10538
12,10340
14,10340
16,10340
18,10340
20,10340
22,10340
24,10340
26,10340
28,10179
30,10179
32,8835
34,8835
36,8835
38,8835
40,8835
42,8143
44,8143
46,8143
48,8020
50,8020
52,8020
54,8020
56,7797
58,7486
60,7371
62,7371
64,7371
66,7249
68,7249
70,7249
72,7249
74,7249
76,7249
78,7249
80,7249
82,7249
84,7249
86,7249
88,7249
90,7249
92,7249
94,7249
96,7249
98,7249
100,7249
102,7249
104,7249
106,7249
108,7249
110,7249
112,7249
114,7249
116,7249
118,7249
120,7249
122,7249
124,7249
126,7249
128,7249
130,7249
132,7249
134,7249
136,7249
138,7249
140,7249
142,7249
144,7249
146,7249
148,7249
150,7249
152,7249
154,7249
156,7249
158,7249
160,7249
162,7249
164,7249
166,7249
168,7249
170,7249
172,7249
174,7249
176,7249
178,7249
180,7249
182,7249
184,7249
186,7249
188,7249
190,7249
192,7249
194,7249
196,7249
198,7249
200,7249
202,7249
204,7249
206,7249
208,7249
210,7249
212,7249
214,7249
216,7249
218,7249
220,7249
222,7249
224,7249
226,7249
228,7249
230,7249
232,7249
234,7249
236,7249
238,7249
240,7249
242,7249
244,7249
246,7249
248,7249
250,7249
252,7249
254,7249
256,7249
258,7249
260,7249
262,7249
264,7249
266,7249
268,7249
270,7249
272,7249
274,7249
276,7249
278,7249
280,7249
282,7249
284,7249
286,7249
288,7249
290,7249
292,7249
294,7249
296,7249
298,7249
300,7249
302,7249
304,7249
306,7249
308,7249
310,7249
312,7249
314,7249
316,7249
318,7249
320,7249
322,7249
324,7249
326,7249
328,7249
330,7249
332,7249
334,7249
336,7249
338,7249
340,7249
342,7249
344,7249
346,7249
348,7249
350,7249
352,7249
354,7249
356,7249
358,7249
360,7249
362,7249
364,7249
366,7249
368,7249
370,7249
372,7249
374,7249
376,7249
378,7249
380,7249
382,7249
384,7249
386,7249
388,7249
390,7249
392,7249
394,7249
396,7249
398,7249
400,7249
402,7249
404,7249
406,7249
408,7249
410,7249
412,7249
414,7249
416,7249
418,7249
420,7249
422,7249
424,7249
426,7249
428,7249
430,7249
432,7249
434,7249
436,7249
438,7249
440,7249
442,7249
444,7249
446,7249
448,7249
450,7249
452,7249
454,7249
456,7249
458,7249
460,7249
462,7249
464,7249
466,7249
468,7249
470,7249
472,7249
474,7249
476,7249
478,7249
480,7249
482,7249
484,7249
486,7249
488,7249
490,7249
492,7249
494,7249
496,7249
498,7249
500,7249
