tours,best_length
5,12742
10,10635
15,10635
20,10635
25,10635
30,9951
35,9951
40,9951
45,9951
50,9951
55,9951
60,9951
65,9733
70,9733
75,9244
80,8970
85,8517
90,8357
95,8131
100,8131
105,8131
110,8131
115,7913
120,7913
125,7913
130,7913
135,7913
140,7913
145,7913
150,7913
155,7913
160,7913
165,7913
170,7913
175,7913
180,7913
185,7913
190,7913
195,7913
200,7913
205,7913
210,7651
215,7496
220,7496
225,7496
230,7496
235,7496
240,7496
245,7496
250,7496
255,7496
260,7325
265,7325
270,7325
275,7325
280,7325
285,7325
290,7325
295,7325
300,7325
305,7325
310,7325
315,7325
320,7325
325,7325
330,7325
335,7325
340,7325
345,7325
350,7325
355,7325
360,7325
365,7325
370,7325
375,7325
380,7325
385,7325
390,7314
395,7314
400,7314
405,7314
410,7314
415,7314
420,7314
425,7314
430,7314
435,7314
440,7314
445,7314
450,7283
455,7283
460,7283
465,7283
470,7283
475,7283
480,7283
485,7283
490,7283
495,7283
500,7283
