tours,best_length
5,273180
10,273180
15,273180
20,273180
25,273180
30,273180
35,273180
40,273180
45,273180
50,269268
55,269268
60,269268
65,269268
70,269268
75,269268
80,268283
85,268283
90,268283
95,268283
100,243609
105,234136
110,196768
115,164203
120,127323
125,101674
130,92093
135,85036
140,75816
145,75816
150,75816
155,71731
160,71455
165,70702
170,70702
175,70702
180,70702
185,66554
190,66554
195,66554
200,66554
205,66554
210,66554
215,66554
220,66554
225,66554
230,66554
235,66554
240,66554
245,66554
250,66554
255,66554
260,66554
265,66554
270,66554
275,66554
280,66554
285,66554
290,66554
295,66554
300,60916
305,60916
310,60916
315,60916
320,60916
325,60916
330,60916
335,60916
340,60916
345,60916
350,60916
355,60916
360,60916
365,60916
370,60916
375,60916
380,60916
385,60916
390,60916
395,60916
400,60916
405,60916
410,60916
415,60916
420,60916
425,60916
430,60916
435,60916
440,60916
445,60916
450,60916
455,60916
460,60916
465,60916
470,60916
475,60916
480,60916
485,60916
490,60916
495,60916
500,60916
