tours,best_length
2,11957
4,11957
6,11957
8,11957
10,11957
12,11957
14,11957
16,11957
18,11957
20,11957
22,11957
24,11957
26,10704
28,10704
30,10704
32,10704
34,9051
36,8461
38,8461
40,8461
42,8461
44,8461
46,8461
48,8461
50,8461
52,8461
54,8461
56,8325
58,8325
60,8325
62,8325
64,8325
66,7789
68,7789
70,7789
72,7789
74,7789
76,7789
78,7645
80,7645
82,7645
84,7645
86,7645
88,7645
90,7645
92,7326
94,7326
96,7326
98,7326
100,7326
102,7326
104,7326
106,7326
108,7326
110,7326
112,7326
114,7326
116,7326
118,7326
120,7326
122,7326
124,7326
126,7326
128,7326
130,7326
132,7326
134,7326
136,7326
138,7326
140,7326
142,7326
144,7326
146,7326
148,7326
150,7326
152,7326
154,7326
156,7326
158,7326
160,7326
162,7326
164,7326
166,7326
168,7326
170,7326
172,7326
174,7326
176,7326
178,7326
180,7326
182,7326
184,7326
186,7326
188,7326
190,7326
192,7326
194,7326
196,7326
198,7326
200,7326
202,7326
204,7326
206,7326
208,7326
210,7326
212,7326
214,7326
216,7326
218,7326
220,7326
222,7326
224,7326
226,7326
228,7326
230,7326
232,7326
234,7326
236,7326
238,7326
240,7326
242,7326
244,7326
246,7326
248,7326
250,7326
252,7326
254,7326
256,7326
258,7326
260,7326
262,7326
264,7326
266,7326
268,7326
270,7326
272,7326
274,7326
276,7326
278,7326
280,7326
282,7326
284,7326
286,7326
288,7326
290,7326
292,7326
294,7326
296,7326
298,7326
300,7326
302,7326
304,7326
306,7326
308,7326
310,7326
312,7326
314,7326
316,7326
318,7326
320,7326
322,7326
324,7326
326,7326
328,7326
330,7326
332,7326
334,7326
336,7326
338,7326
340,7326
342,7326
344,7326
346,7326
348,7326
350,7326
352,7326
354,7326
356,7326
358,7326
360,7326
362,7326
364,7326
366,7326
368,7326
370,7326
372,7326
374,7326
376,7326
378,7326
380,7326
382,7326
384,7326
386,7326
388,7326
390,7326
392,7326
394,7326
396,7326
398,7326
400,7326
402,7326
404,7326
406,7326
408,7326
410,7326
412,7326
414,7326
416,7326
418,7326
420,7326
422,7326
424,7326
426,7326
428,7326
430,7326
432,7326
434,7326
436,7326
438,7326
440,7326
442,7326
444,7326
446,7326
448,7326
450,7326
452,7326
454,7326
456,7326
458,7326
460,7326
462,7326
464,7326
466,7326
468,7326
470,7326
472,7326
474,7326
476,7326
478,7326
480,7326
482,7326
484,7326
486,7326
488,7326
490,7326
492,7326
494,7326
496,7326
498,7326
500,7326
