tours,best_length
2,11869
4,11015
6,11015
8,11015
10,11015
12,10698
14,10698
16,10698
18,10698
20,10698
22,10698
24,10698
26,10698
28,10474
30,10474
32,10474
34,9536
36,9536
38,9536
40,9536
42,9536
44,9536
46,9536
48,9536
50,9536
52,9536
54,9536
56,9536
58,9536
60,9536
62,9336
64,9304
66,8419
68,8419
70,8419
72,8419
74,8419
76,8419
78,8419
80,8419
82,8419
84,8419
86,8419
88,8419
90,8419
92,8419
94,8419
96,8419
98,8419
100,8419
102,8419
104,8419
106,8419
108,8419
110,8419
112,8419
114,8419
116,8419
118,8419
120,8419
122,8419
124,8419
126,8419
128,8419
130,8419
132,8419
134,8419
136,8419
138,8419
140,8419
142,8419
144,8009
146,8009
148,8009
150,8009
152,8009
154,8009
156,8009
158,8009
160,8009
162,8009
164,8009
166,8009
168,8009
170,8009
172,8009
174,8009
176,8009
178,8009
180,8009
182,8009
184,8009
186,8009
188,8009
190,8009
192,8009
194,8009
196,8009
198,8009
200,8009
202,8009
204,8009
206,8009
208,8009
210,8009
212,8009
214,8009
216,8009
218,8009
220,8009
222,8009
224,8009
226,8009
228,8009
230,8009
232,8009
234,8009
236,8009
238,8009
240,8009
242,8009
244,8009
246,8009
248,8009
250,8009
252,8009
254,8009
256,8009
258,8009
260,8009
262,8009
264,8009
266,8009
268,8009
270,8009
272,8009
274,8009
276,8009
278,8009
280,8009
282,8009
284,8009
286,8009
288,8009
290,8009
292,8009
294,8009
296,8009
298,8009
300,8009
302,8009
304,8009
306,8009
308,8009
310,8009
312,8009
314,8009
316,8009
318,8009
320,8009
322,8009
324,8009
326,8009
328,8009
330,8009
332,7906
334,7906
336,7906
338,7906
340,7906
342,7906
344,7906
346,7906
348,7906
350,7906
352,7906
354,7906
356,7906
358,7906
360,7906
362,7906
364,7906
366,7906
368,7906
370,7906
372,7906
374,7906
376,7906
378,7906
380,7906
382,7906
384,7906
386,7906
388,7906
390,7906
392,7906
394,7906
396,7906
398,7906
400,7906
402,7906
404,7906
406,7906
408,7906
410,7906
412,7906
414,7906
416,7906
418,7906
420,7906
422,7906
424,7906
426,7906
428,7906
430,7906
432,7906
434,7906
436,7906
438,7906
440,7906
442,7906
444,7906
446,7906
448,7906
450,7906
452,7906
454,7906
456,7906
458,7906
460,7906
462,7906
464,7906
466,7906
468,7906
470,7906
472,7906
474,7906
476,7906
478,7906
480,7906
482,7906
484,7906
486,7906
488,7906
490,7906
492,7906
494,7906
496,7906
498,7906
500,7906
