tours,best_length
5,11389
10,11389
15,11389
20,11198
25,11198
30,11198
35,11156
40,10344
45,10344
50,10062
55,10062
60,10062
65,10062
70,10062
75,10062
80,10062
85,10062
90,10062
95,10062
100,10062
105,10062
110,9218
115,9218
120,9218
125,9218
130,9218
135,9218
140,9218
145,9218
150,9218
155,9218
160,9218
165,9218
170,9218
175,9218
180,9218
185,9218
190,9218
195,9218
200,9180
205,9180
210,9180
215,9180
220,9180
225,8818
230,8818
235,7830
240,7830
245,7830
250,7830
255,7829
260,7829
265,7829
270,7829
275,7829
280,7829
285,7829
290,7829
295,7829
300,7829
305,7750
310,7750
315,7750
320,7750
325,7750
330,7750
335,7750
340,7750
345,7750
350,7750
355,7750
360,7750
365,7750
370,7526
375,7526
380,7526
385,7526
390,7526
395,7526
400,7526
405,7526
410,7526
415,7526
420,7518
425,7518
430,7518
435,7518
440,7518
445,7518
450,7518
455,7518
460,7518
465,7518
470,7518
475,7518
480,7518
485,7518
490,7518
495,7518
500,7518
