tours,best_length
2,304437
4,299799
6,289767
8,289638
10,289638
12,285133
14,285133
16,283954
18,283954
20,283954
22,283954
24,283954
26,282136
28,282136
30,282136
32,282136
34,282136
36,282136
38,282136
40,282136
42,282136
44,282136
46,280801
48,280801
50,280801
52,280801
54,280801
56,280801
58,280801
60,280801
62,280801
64,280801
66,280801
68,280801
70,280801
72,280801
74,280801
76,280801
78,280801
80,280801
82,280801
84,280801
86,280801
88,280801
90,280801
92,280801
94,280801
96,280801
98,280801
100,280801
102,280801
104,275652
106,275652
108,275652
110,261337
112,261337
114,261337
116,261337
118,261337
120,255030
122,250015
124,236119
126,221250
128,208790
130,192753
132,177511
134,177511
136,153285
138,150728
140,142313
142,123524
144,114208
146,108426
148,103541
150,99104
152,99104
154,87297
156,87297
158,78860
160,78860
162,78860
164,75166
166,72409
168,72409
170,71808
172,71808
174,71808
176,71808
178,71808
180,71808
182,70885
184,70885
186,70885
188,70885
190,70885
192,70885
194,67330
196,67330
198,67330
200,67330
202,66898
204,66898
206,66898
208,66898
210,66898
212,66898
214,66898
216,66898
218,66808
220,66808
222,66808
224,66808
226,66808
228,65265
230,65265
232,65265
234,65265
236,65265
238,65265
240,65265
242,65265
244,65265
246,65265
248,65265
250,65265
252,65265
254,65265
256,65265
258,65265
260,65265
262,65265
264,65265
266,65265
268,65265
270,65265
272,65265
274,65265
276,65265
278,65265
280,65200
282,65200
284,65200
286,64794
288,64794
290,64794
292,64794
294,64794
296,64794
298,64794
300,64794
302,64794
304,60618
306,60618
308,60618
310,60618
312,60618
314,60618
316,60618
318,60618
320,60618
322,60618
324,60618
326,60618
328,60618
330,60618
332,60618
334,60618
336,60618
338,60618
340,60618
342,60618
344,60618
346,60618
348,60618
350,60618
352,60618
354,60618
356,60618
358,60618
360,60618
362,60618
364,60618
366,60618
368,60618
370,60618
372,60618
374,60618
376,60618
378,60618
380,60618
382,60618
384,60618
386,60618
388,60618
390,60618
392,60618
394,60618
396,60618
398,60618
400,60618
402,60618
404,60618
406,60618
408,60618
410,60618
412,60618
414,60618
416,60618
418,60618
420,60618
422,60618
424,60618
426,60618
428,60618
430,60618
432,60618
434,60618
436,60618
438,60618
440,60618
442,60618
444,60618
446,60618
448,60618
450,60618
452,60618
454,60618
456,60618
458,60618
460,60618
462,60618
464,60618
466,60618
468,60618
470,60618
472,60618
474,60618
476,60618
478,60618
480,60618
482,60618
484,60618
486,60618
488,60618
490,60618
492,60618
494,60618
496,60618
498,60618
500,60618
