tours,best_length
5,10798
10,10798
15,10798
20,10798
25,10798
30,10798
35,10798
40,10798
45,10181
50,10181
55,10181
60,10181
65,10181
70,10181
75,8413
80,8413
85,8413
90,8413
95,8413
100,8413
105,8413
110,8373
115,8373
120,8373
125,8373
130,7829
135,7829
140,7829
145,7829
150,7829
155,7829
160,7829
165,7829
170,7829
175,7829
180,7829
185,7829
190,7829
195,7829
200,7829
205,7829
210,7829
215,7829
220,7829
225,7690
230,7690
235,7690
240,7690
245,7690
250,7690
255,7690
260,7690
265,7690
270,7690
275,7690
280,7690
285,7690
290,7690
295,7690
300,7604
305,7588
310,7588
315,7588
320,7588
325,7588
330,7588
335,7588
340,7588
345,7517
350,7517
355,7517
360,7517
365,7517
370,7517
375,7517
380,7517
385,7517
390,7517
395,7517
400,7517
405,7517
410,7467
415,7467
420,7467
425,7467
430,7293
435,7293
440,7293
445,7293
450,7293
455,7293
460,7293
465,7293
470,7293
475,7293
480,7293
485,7293
490,7293
495,7293
500,7293
