tours,best_length
2,289387
4,286280
6,286280
8,286280
10,286280
12,277257
14,277257
16,277257
18,277257
20,277257
22,277257
24,277257
26,277257
28,277257
30,277257
32,277257
34,277257
36,277257
38,277257
40,277257
42,277257
44,277257
46,277257
48,277257
50,277257
52,277257
54,277257
56,277257
58,277257
60,277257
62,277257
64,277257
66,277257
68,277257
70,277257
72,277257
74,277257
76,277257
78,277257
80,277257
82,277257
84,277257
86,277257
88,277257
90,277257
92,277257
94,277257
96,277257
98,277257
100,277257
102,277257
104,277257
106,277257
108,277257
110,274368
112,268386
114,268386
116,268386
118,256813
120,256813
122,256813
124,235012
126,233632
128,215435
130,215287
132,192053
134,186882
136,166443
138,146144
140,142472
142,132195
144,114272
146,114272
148,100668
150,100661
152,91123
154,86924
156,86924
158,86491
160,85176
162,78697
164,72589
166,72589
168,72589
170,72589
172,72589
174,72589
176,72589
178,70056
180,70056
182,70056
184,70056
186,70056
188,70056
190,70056
192,70056
194,70056
196,70056
198,70056
200,69928
202,69928
204,69813
206,69774
208,69774
210,69774
212,65564
214,65564
216,65564
218,64287
220,64287
222,64287
224,64287
226,64287
228,64287
230,64287
232,64287
234,64287
236,64287
238,64287
240,64287
242,64287
244,64287
246,64287
248,64287
250,64287
252,64287
254,64287
256,64287
258,64287
260,64287
262,64287
264,64287
266,64287
268,64287
270,64287
272,64287
274,64287
276,64287
278,64287
280,64287
282,64287
284,64287
286,64287
288,64287
290,64287
292,64287
294,61609
296,61609
298,61609
300,61609
302,61609
304,61609
306,61609
308,61609
310,61609
312,61609
314,61609
316,61609
318,61609
320,61609
322,61609
324,61609
326,61609
328,61609
330,61609
332,61609
334,61609
336,61609
338,61609
340,61609
342,61609
344,61609
346,61609
348,61609
350,61609
352,61609
354,61609
356,61609
358,61609
360,61609
362,61609
364,61609
366,61609
368,61609
370,61609
372,61609
374,61609
376,61609
378,61609
380,61609
382,61609
384,61609
386,61609
388,61609
390,61609
392,61609
394,61609
396,61609
398,61609
400,61609
402,61609
404,61609
406,61609
408,61609
410,61609
412,61609
414,61609
416,61609
418,61609
420,61609
422,61609
424,61609
426,61609
428,61609
430,61609
432,61609
434,61609
436,61609
438,61609
440,61609
442,61609
444,61485
446,61485
448,61485
450,61485
452,61485
454,61485
456,61485
458,61485
460,61485
462,61485
464,61485
466,61485
468,61485
470,61485
472,61485
474,61485
476,61485
478,61485
480,61485
482,61485
484,61485
486,61485
488,61485
490,61485
492,60310
494,60310
496,60310
498,60310
500,60310
