tours,best_length
5,11786
10,10792
15,10792
20,10792
25,10792
30,9377
35,9377
40,9377
45,9377
50,9377
55,9377
60,9377
65,9377
70,9377
75,9377
80,9377
85,9377
90,9377
95,9377
100,9377
105,9377
110,9377
115,9377
120,9377
125,9377
130,9377
135,9377
140,9377
145,9377
150,9377
155,9377
160,9190
165,9190
170,9190
175,9049
180,9049
185,9001
190,9001
195,9001
200,9001
205,9001
210,9001
215,8509
220,8509
225,8509
230,8509
235,8509
240,8277
245,8277
250,8277
255,8277
260,8277
265,8277
270,8277
275,8114
280,8114
285,8114
290,8114
295,7385
300,7385
305,7385
310,7385
315,7385
320,7385
325,7385
330,7385
335,7385
340,7241
345,7241
350,7241
355,7241
360,7241
365,7241
370,7241
375,7241
380,7241
385,7241
390,7241
395,7241
400,7241
405,7241
410,7241
415,7241
420,7241
425,7241
430,7241
435,7241
440,7241
445,7241
450,7241
455,7241
460,7241
465,7241
470,7241
475,7241
480,7241
485,7241
490,7241
495,7241
500,7241
