tours,best_length
10,284801
20,284801
30,282848
40,282848
50,282848
60,282848
70,282848
80,281455
90,281455
100,281455
110,281455
120,281455
130,277602
140,277602
150,277602
160,277602
170,277602
180,277602
190,277602
200,277602
210,277602
220,277602
230,277602
240,277602
250,277602
260,274781
270,274781
280,274781
290,274781
300,274781
310,269365
320,269365
330,269365
340,269365
350,269365
360,269365
370,269365
380,269365
390,269365
400,269365
410,269365
420,269365
430,269365
440,269365
450,269365
460,269365
470,269365
480,262992
490,262992
500,262992
