tours,best_length
10,288587
20,281285
30,281285
40,281285
50,281285
60,276877
70,276877
80,269061
90,269061
100,269061
110,269061
120,269061
130,269061
140,269061
150,269061
160,269061
170,269061
180,264542
190,253807
200,221334
210,182139
220,143973
230,110189
240,81041
250,71623
260,67181
270,67181
280,61191
290,61191
300,61191
310,59871
320,54716
330,54716
340,54716
350,54716
360,54716
370,54716
380,54716
390,54716
400,54716
410,54716
420,54716
430,54257
440,54257
450,54257
460,54257
470,54257
480,54257
490,54257
500,54257
