tours,best_length
5,11515
10,11515
15,11275
20,10441
25,10441
30,10441
35,10441
40,10441
45,9992
50,9992
55,9992
60,9992
65,9992
70,9599
75,9599
80,9599
85,9599
90,9599
95,9599
100,9599
105,9599
110,9599
115,9599
120,9599
125,9599
130,9599
135,9599
140,9599
145,8839
150,8839
155,8839
160,8839
165,8839
170,8839
175,8839
180,8839
185,8839
190,8839
195,8839
200,8839
205,8839
210,8839
215,8244
220,8244
225,8244
230,8244
235,8244
240,8244
245,8244
250,8244
255,8244
260,7405
265,7405
270,7405
275,7405
280,7405
285,7405
290,7405
295,7405
300,7405
305,7405
310,7405
315,7405
320,7405
325,7405
330,7405
335,7405
340,7405
345,7405
350,7405
355,7405
360,7405
365,7405
370,7405
375,7405
380,7405
385,7405
390,7405
395,7405
400,7405
405,7405
410,7405
415,7405
420,7405
425,7405
430,7405
435,7405
440,7405
445,7405
450,7405
455,7405
460,7405
465,7405
470,7405
475,7405
480,7405
485,7405
490,7405
495,7405
500,7405
