tours,best_length
5,11065
10,11065
15,11065
20,9682
25,9682
30,9682
35,9682
40,9682
45,9682
50,9524
55,9524
60,9524
65,9524
70,9524
75,9524
80,9524
85,9524
90,9524
95,9524
100,9524
105,9524
110,9524
115,9524
120,9524
125,9524
130,9524
135,9524
140,9524
145,9524
150,9524
155,9524
160,9524
165,9524
170,9524
175,9524
180,9524
185,9524
190,9476
195,9476
200,9476
205,8636
210,8636
215,8636
220,8636
225,8636
230,8636
235,7842
240,7842
245,7842
250,7842
255,7842
260,7842
265,7842
270,7842
275,7842
280,7830
285,7830
290,7830
295,7830
300,7830
305,7830
310,7830
315,7830
320,7830
325,7830
330,7830
335,7830
340,7386
345,7386
350,7386
355,7386
360,7386
365,7386
370,7386
375,7386
380,7386
385,7386
390,7386
395,7386
400,7386
405,7386
410,7386
415,7386
420,7386
425,7386
430,7386
435,7386
440,7386
445,7386
450,7386
455,7386
460,7386
465,7386
470,7386
475,7386
480,7386
485,7386
490,7386
495,7386
500,7386
