tours,best_length
2,11590
4,11590
6,11590
8,10869
10,10869
12,10869
14,10869
16,10869
18,10869
20,10869
22,10869
24,10869
26,10869
28,10869
30,10869
32,10869
34,10869
36,9616
38,9616
40,9579
42,9075
44,9075
46,9075
48,9075
50,9075
52,9075
54,9075
56,9075
58,9075
60,9075
62,9075
64,9075
66,9075
68,9075
70,9054
72,9054
74,9054
76,9054
78,9054
80,9054
82,9054
84,9054
86,9054
88,9054
90,9054
92,9054
94,9054
96,9054
98,9054
100,9054
102,9054
104,9054
106,9054
108,9054
110,9054
112,9054
114,9054
116,8865
118,8482
120,8482
122,8482
124,8482
126,8482
128,8482
130,8482
132,8482
134,8482
136,8482
138,8482
140,8280
142,8280
144,8280
146,8280
148,8280
150,8280
152,8280
154,8280
156,8280
158,8280
160,8280
162,8280
164,8020
166,7856
168,7856
170,7856
172,7856
174,7856
176,7856
178,7856
180,7856
182,7856
184,7856
186,7856
188,7856
190,7856
192,7856
194,7856
196,7856
198,7856
200,7856
202,7856
204,7856
206,7856
208,7856
210,7856
212,7856
214,7856
216,7856
218,7856
220,7856
222,7856
224,7856
226,7856
228,7856
230,7856
232,7856
234,7856
236,7856
238,7856
240,7856
242,7856
244,7856
246,7856
248,7856
250,7856
252,7856
254,7856
256,7856
258,7856
260,7690
262,7690
264,7690
266,7690
268,7690
270,7690
272,7690
274,7690
276,7690
278,7690
280,7690
282,7690
284,7690
286,7690
288,7690
290,7690
292,7690
294,7690
296,7690
298,7690
300,7690
302,7690
304,7690
306,7690
308,7690
310,7690
312,7690
314,7690
316,7690
318,7690
320,7690
322,7690
324,7690
326,7690
328,7690
330,7690
332,7690
334,7690
336,7690
338,7690
340,7690
342,7690
344,7690
346,7690
348,7690
350,7690
352,7690
354,7690
356,7690
358,7690
360,7690
362,7690
364,7690
366,7690
368,7690
370,7690
372,7690
374,7690
376,7690
378,7690
380,7690
382,7690
384,7690
386,7690
388,7690
390,7690
392,7690
394,7690
396,7690
398,7690
400,7690
402,7690
404,7690
406,7690
408,7690
410,7690
412,7690
414,7690
416,7690
418,7690
420,7690
422,7690
424,7690
426,7690
428,7690
430,7690
432,7690
434,7690
436,7690
438,7690
440,7690
442,7690
444,7690
446,7690
448,7690
450,7690
452,7690
454,7690
456,7690
458,7690
460,7690
462,7690
464,7690
466,7690
468,7690
470,7690
472,7690
474,7690
476,7690
478,7690
480,7690
482,7690
484,7690
486,7690
488,7690
490,7690
492,7690
494,7690
496,7690
498,7690
500,7690
