tours,best_length
2,303984
4,303984
6,300951
8,291797
10,291797
12,291797
14,291797
16,288755
18,279459
20,279459
22,279459
24,279459
26,272478
28,272478
30,272478
32,272478
34,272478
36,272478
38,272478
40,272478
42,267796
44,238258
46,218689
48,190313
50,170781
52,141233
54,121805
56,121805
58,118138
60,104237
62,97540
64,97540
66,97540
68,96423
70,96423
72,96423
74,92118
76,92118
78,87651
80,87072
82,87072
84,87072
86,87072
88,87072
90,87072
92,87072
94,87072
96,87072
98,87072
100,87072
102,87072
104,87072
106,87072
108,87072
110,87072
112,87072
114,87072
116,87072
118,87072
120,87072
122,87072
124,87072
126,87072
128,87072
130,87072
132,85083
134,85083
136,85083
138,85083
140,85083
142,84709
144,84709
146,84709
148,84709
150,78172
152,78172
154,78172
156,78172
158,78172
160,78172
162,78172
164,78172
166,78172
168,78172
170,78172
172,78172
174,78172
176,78172
178,78172
180,78172
182,78172
184,78172
186,78172
188,78172
190,78172
192,78172
194,78172
196,78172
198,78172
200,78172
202,78172
204,78172
206,78172
208,78172
210,78172
212,74977
214,74977
216,74977
218,74977
220,74977
222,74977
224,74977
226,74977
228,74977
230,74977
232,74977
234,74977
236,74977
238,74977
240,74977
242,74977
244,74977
246,74977
248,74977
250,74977
252,74977
254,74977
256,74977
258,74977
260,74977
262,74977
264,74977
266,74977
268,74977
270,74977
272,74977
274,74977
276,74915
278,74915
280,74915
282,74915
284,74915
286,74915
288,74915
290,74915
292,74915
294,74915
296,74915
298,74915
300,74915
302,74915
304,74915
306,74915
308,74915
310,74915
312,74915
314,74915
316,74915
318,74915
320,74915
322,74915
324,74915
326,74915
328,74915
330,74915
332,74915
334,74915
336,74915
338,74915
340,74915
342,74915
344,74915
346,74915
348,74413
350,74413
352,73546
354,73546
356,73546
358,73546
360,73546
362,73546
364,73546
366,73546
368,73546
370,73546
372,73546
374,73546
376,73546
378,73546
380,73546
382,73546
384,73546
386,73546
388,73546
390,73546
392,73546
394,73546
396,73546
398,73546
400,73546
402,73546
404,73546
406,73546
408,73546
410,73546
412,73546
414,73546
416,73546
418,73546
420,73546
422,73546
424,73546
426,73546
428,73546
430,73546
432,73546
434,71178
436,71178
438,71178
440,71178
442,71178
444,71178
446,71178
448,71178
450,71178
452,71178
454,71178
456,71178
458,71178
460,71178
462,71178
464,71178
466,71178
468,71178
470,71178
472,71178
474,71178
476,71178
478,71178
480,71178
482,71178
484,71178
486,71178
488,71178
490,71178
492,71178
494,71178
496,71178
498,71178
500,71178
