tours,best_length
2,10798
4,10798
6,10798
8,10798
10,10798
12,10798
14,10798
16,10798
18,10798
20,10798
22,10798
24,10625
26,10625
28,10625
30,10625
32,10625
34,9429
36,8923
38,8923
40,8923
42,8923
44,8923
46,8923
48,8923
50,8923
52,8923
54,8923
56,8923
58,8923
60,8923
62,8542
64,8542
66,8542
68,8542
70,8394
72,8394
74,8394
76,8394
78,8394
80,8394
82,8394
84,8394
86,8394
88,8394
90,8394
92,8394
94,8376
96,8376
98,8376
100,8376
102,8376
104,8376
106,8376
108,8376
110,8376
112,8376
114,8376
116,8376
118,8376
120,8376
122,8376
124,8376
126,8376
128,8376
130,8376
132,8376
134,8376
136,8376
138,8376
140,8376
142,8376
144,8376
146,8376
148,8376
150,8376
152,8262
154,8262
156,8262
158,8262
160,8262
162,8262
164,8262
166,8262
168,8262
170,8262
172,8262
174,8262
176,8262
178,8262
180,8262
182,8262
184,8262
186,8262
188,8262
190,8262
192,8262
194,8262
196,8262
198,8262
200,8262
202,8241
204,8241
206,8241
208,8163
210,8035
212,7872
214,7872
216,7872
218,7872
220,7872
222,7872
224,7872
226,7872
228,7872
230,7872
232,7872
234,7872
236,7872
238,7872
240,7872
242,7872
244,7872
246,7872
248,7872
250,7872
252,7872
254,7872
256,7872
258,7665
260,7665
262,7665
264,7665
266,7665
268,7665
270,7665
272,7665
274,7665
276,7665
278,7665
280,7665
282,7665
284,7665
286,7665
288,7665
290,7665
292,7665
294,7665
296,7665
298,7665
300,7665
302,7665
304,7665
306,7665
308,7665
310,7665
312,7665
314,7665
316,7665
318,7665
320,7665
322,7665
324,7665
326,7665
328,7665
330,7665
332,7665
334,7665
336,7665
338,7665
340,7665
342,7665
344,7665
346,7665
348,7665
350,7665
352,7665
354,7665
356,7665
358,7665
360,7665
362,7665
364,7665
366,7665
368,7665
370,7665
372,7665
374,7665
376,7665
378,7665
380,7665
382,7665
384,7665
386,7665
388,7665
390,7665
392,7665
394,7665
396,7665
398,7665
400,7665
402,7665
404,7665
406,7665
408,7665
410,7665
412,7665
414,7665
416,7665
418,7665
420,7665
422,7665
424,7665
426,7665
428,7665
430,7665
432,7665
434,7665
436,7665
438,7665
440,7665
442,7665
444,7665
446,7665
448,7665
450,7665
452,7665
454,7665
456,7665
458,7665
460,7665
462,7665
464,7665
466,7665
468,7665
470,7665
472,7665
474,7665
476,7665
478,7665
480,7665
482,7665
484,7665
486,7665
488,7665
490,7665
492,7665
494,7665
496,7665
498,7665
500,7665
