tours,best_length
5,284307
10,284307
15,284307
20,277145
25,277145
30,277145
35,277145
40,277145
45,275509
50,275509
55,275509
60,275509
65,269851
70,269851
75,269851
80,269851
85,269851
90,269851
95,269851
100,269851
105,269851
110,269851
115,269851
120,269851
125,269851
130,269851
135,269851
140,269851
145,269851
150,269851
155,269851
160,269851
165,269851
170,269851
175,269851
180,269851
185,269851
190,269851
195,269851
200,269851
205,269851
210,269851
215,269851
220,269851
225,269851
230,269851
235,269851
240,269851
245,269851
250,269851
255,269851
260,256076
265,256076
270,256076
275,256076
280,232867
285,232867
290,230527
295,211969
300,209713
305,173862
310,173862
315,165407
320,141723
325,137337
330,116745
335,107357
340,102402
345,91982
350,82797
355,82797
360,78232
365,73228
370,73228
375,69226
380,69226
385,63642
390,63642
395,61576
400,60747
405,60747
410,60747
415,59096
420,59096
425,59096
430,59096
435,58073
440,58073
445,58073
450,58073
455,56641
460,56641
465,56502
470,56502
475,56502
480,56502
485,56502
490,56502
495,56502
500,56502
